Month,Day,Hour,BI,DI,AT,WS,PAI,CT,DCO,ACO
1,17,18,0,0,15.98,2.45,0.0,15.98,0.0,0.0
1,17,19,0,0,14.93,2.62,0.0,14.93,0.0,0.0
1,17,20,0,0,13.94,2.7,0.0,13.94,0.0,0.0
1,17,21,0,0,13.06,2.69,0.0,13.06,0.0,0.0
1,17,22,0,0,12.37,2.59,0.0,12.37,0.0,0.0
1,17,23,0,0,11.86,2.39,0.0,11.86,0.0,0.0
1,18,0,0,0,11.46,2.11,0.0,11.46,0.0,0.0
1,18,1,0,0,11.16,1.85,0.0,11.16,0.0,0.0
1,18,2,0,0,10.77,1.68,0.0,10.77,0.0,0.0
1,18,3,0,0,10.37,1.54,0.0,10.37,0.0,0.0
1,18,4,0,0,9.99,1.4,0.0,9.99,0.0,0.0
1,18,5,0,0,9.66,1.23,0.0,9.66,0.0,0.0
1,18,6,0,0,9.44,1.1,0.0,9.44,0.0,0.0
1,18,7,0,9,11.44,1.07,8.159,9.603,30.099,7.291
1,18,8,93,103,15.2,1.1,156.743,17.95,545.838,512.489
1,18,9,413,186,19.01,1.02,477.682,32.601,1566.674,1505.778
1,18,10,611,193,23.06,1.18,718.627,44.235,2240.813,2156.857
1,18,11,749,180,25.07,0.98,897.625,52.867,2680.812,2579.717
1,18,12,666,218,26.11,0.71,890.901,55.922,2618.278,2519.719
1,18,13,675,200,26.29,0.32,862.845,57.913,2507.285,2413.146
1,18,14,591,199,25.52,0.36,726.689,52.866,2167.029,2085.785
1,18,15,621,144,23.74,0.94,598.769,43.524,1860.681,1790.204
1,18,16,445,105,20.01,1.62,349.15,30.24,1129.897,1081.874
1,18,17,77,37,16.74,2.34,66.639,17.762,221.863,195.4
1,18,18,0,0,15.56,2.85,0.0,15.56,0.0,0.0
1,18,19,0,0,14.38,3.15,0.0,14.38,0.0,0.0
1,18,20,0,0,13.21,3.17,0.0,13.21,0.0,0.0
1,18,21,0,0,12.22,3.03,0.0,12.22,0.0,0.0
1,18,22,0,0,11.37,2.81,0.0,11.37,0.0,0.0
1,18,23,0,0,10.69,2.52,0.0,10.69,0.0,0.0
1,19,0,0,0,10.25,2.11,0.0,10.25,0.0,0.0
1,19,1,0,0,9.99,1.6,0.0,9.99,0.0,0.0
1,19,2,0,0,9.61,1.12,0.0,9.61,0.0,0.0
1,19,3,0,0,9.36,0.78,0.0,9.36,0.0,0.0
1,19,4,0,0,9.15,0.63,0.0,9.15,0.0,0.0
1,19,5,0,0,8.8,0.65,0.0,8.8,0.0,0.0
1,19,6,0,0,8.48,0.77,0.0,8.48,0.0,0.0
1,19,7,0,15,10.57,0.93,13.624,8.76,50.445,27.264
1,19,8,286,115,14.32,0.96,263.081,20.666,889.264,847.639
1,19,9,318,192,18.29,0.85,423.354,31.246,1399.747,1343.963
1,19,10,637,188,22.88,0.8,733.871,45.956,2267.862,2182.9
1,19,11,755,178,24.97,0.65,901.357,54.863,2662.93,2562.564
1,19,12,770,175,25.83,0.62,943.608,57.721,2745.671,2641.911
1,19,13,760,173,25.87,0.67,912.67,56.745,2669.233,2568.611
1,19,14,703,165,25.13,0.49,787.761,53.623,2339.087,2251.446
1,19,15,606,146,23.38,0.34,591.708,46.585,1810.222,1741.442
1,19,16,453,108,19.54,0.46,357.004,33.717,1136.455,1088.251
1,19,17,110,38,16.27,0.81,81.889,18.726,268.424,241.027
1,19,18,0,0,15.2,1.2,0.0,15.2,0.0,0.0
1,19,19,0,0,14.33,1.59,0.0,14.33,0.0,0.0
1,19,20,0,0,13.54,1.82,0.0,13.54,0.0,0.0
1,19,21,0,0,12.83,1.95,0.0,12.83,0.0,0.0
1,19,22,0,0,12.3,2.07,0.0,12.3,0.0,0.0
1,19,23,0,0,11.82,2.21,0.0,11.82,0.0,0.0
1,20,0,0,0,11.23,2.35,0.0,11.23,0.0,0.0
1,20,1,0,0,10.65,2.44,0.0,10.65,0.0,0.0
1,20,2,0,0,10.06,2.46,0.0,10.06,0.0,0.0
1,20,3,0,0,9.52,2.45,0.0,9.52,0.0,0.0
1,20,4,0,0,9.03,2.42,0.0,9.03,0.0,0.0
1,20,5,0,0,8.6,2.37,0.0,8.6,0.0,0.0
1,20,6,0,0,8.36,2.24,0.0,8.36,0.0,0.0
1,20,7,0,11,10.74,2.02,9.978,9.227,36.871,13.939
1,20,8,394,96,14.74,1.6,293.835,21.245,981.592,937.57
1,20,9,587,137,18.76,1.08,543.472,34.726,1758.964,1691.885
1,20,10,711,156,23.25,0.93,762.822,47.0,2343.928,2256.103
1,20,11,765,167,25.48,0.77,898.94,54.646,2658.93,2558.726
1,20,12,777,174,26.54,0.95,949.889,56.48,2783.042,2677.728
1,20,13,767,171,26.73,1.21,917.923,54.61,2716.309,2613.759
1,20,14,741,156,25.99,1.43,810.735,50.032,2454.213,2362.151
1,20,15,649,140,24.35,1.62,619.181,42.45,1935.025,1862.009
1,20,16,478,104,20.67,1.79,365.655,31.084,1178.048,1128.686
1,20,17,120,42,17.2,2.1,90.033,18.99,294.946,267.008
1,20,18,0,0,15.99,2.37,0.0,15.99,0.0,0.0
1,20,19,0,0,14.87,2.53,0.0,14.87,0.0,0.0
1,20,20,0,0,13.84,2.59,0.0,13.84,0.0,0.0
1,20,21,0,0,12.9,2.5,0.0,12.9,0.0,0.0
1,20,22,0,0,12.14,2.34,0.0,12.14,0.0,0.0
1,20,23,0,0,11.5,2.18,0.0,11.5,0.0,0.0
1,21,0,0,0,11.01,2.04,0.0,11.01,0.0,0.0
1,21,1,0,0,10.62,1.96,0.0,10.62,0.0,0.0
1,21,2,0,0,10.24,1.9,0.0,10.24,0.0,0.0
1,21,3,0,0,9.88,1.81,0.0,9.88,0.0,0.0
1,21,4,0,0,9.47,1.72,0.0,9.47,0.0,0.0
1,21,5,0,0,9.12,1.61,0.0,9.12,0.0,0.0
1,21,6,0,0,8.92,1.43,0.0,8.92,0.0,0.0
1,21,7,0,12,11.27,1.16,10.889,9.606,40.168,17.176
1,21,8,425,95,15.07,0.9,306.116,22.899,1012.998,968.145
1,21,9,636,129,19.08,0.65,569.278,37.552,1815.948,1746.977
1,21,10,715,155,23.45,0.99,765.144,47.072,2350.189,2262.127
1,21,11,770,167,25.54,1.35,903.97,51.853,2714.629,2612.149
1,21,12,760,180,26.54,1.65,941.339,52.935,2811.979,2705.455
1,21,13,750,178,26.69,1.95,911.033,51.342,2744.105,2640.409
1,21,14,722,163,25.98,2.18,803.628,47.281,2468.579,2375.957
1,21,15,628,144,24.39,2.32,609.873,40.433,1926.202,1853.49
1,21,16,492,104,20.79,2.34,373.267,30.478,1206.058,1155.907
1,21,17,126,43,17.12,2.54,92.777,18.835,303.687,275.569
1,21,18,0,0,15.86,2.7,0.0,15.86,0.0,0.0
1,21,19,0,0,14.79,2.74,0.0,14.79,0.0,0.0
1,21,20,0,0,13.86,2.66,0.0,13.86,0.0,0.0
1,21,21,0,0,13.11,2.5,0.0,13.11,0.0,0.0
1,21,22,0,0,12.5,2.3,0.0,12.5,0.0,0.0
1,21,23,0,0,12.05,2.05,0.0,12.05,0.0,0.0
1,22,0,0,0,11.75,1.8,0.0,11.75,0.0,0.0
1,22,1,0,0,11.38,1.6,0.0,11.38,0.0,0.0
1,22,2,0,0,11.04,1.44,0.0,11.04,0.0,0.0
1,22,3,0,0,10.75,1.34,0.0,10.75,0.0,0.0
1,22,4,0,0,10.49,1.33,0.0,10.49,0.0,0.0
1,22,5,0,0,10.26,1.35,0.0,10.26,0.0,0.0
1,22,6,0,0,10.15,1.38,0.0,10.15,0.0,0.0
1,22,7,0,16,12.47,1.5,14.536,11.055,53.282,30.049
1,22,8,427,96,16.33,1.5,307.721,23.371,1016.025,971.091
1,22,9,619,133,20.29,1.42,562.262,35.796,1809.704,1740.941
1,22,10,740,150,23.99,1.99,779.978,44.341,2429.969,2338.848
1,22,11,776,165,25.65,2.14,907.736,49.217,2764.62,2660.073
1,22,12,812,164,26.38,2.26,973.369,51.435,2931.25,2819.663
1,22,13,801,163,26.35,2.46,942.372,50.262,2854.944,2746.611
1,22,14,759,154,25.65,2.49,825.842,46.738,2544.025,2448.435
1,22,15,670,138,24.14,2.3,633.795,40.872,1997.01,1921.841
1,22,16,503,105,20.87,1.99,380.507,31.362,1224.407,1173.737
1,22,17,132,45,17.41,1.8,96.897,19.594,315.989,287.618
1,22,18,0,0,16.37,1.64,0.0,16.37,0.0,0.0
1,22,19,0,0,15.46,1.55,0.0,15.46,0.0,0.0
1,22,20,0,0,14.72,1.62,0.0,14.72,0.0,0.0
1,22,21,0,0,14.06,1.81,0.0,14.06,0.0,0.0
1,22,22,0,0,13.52,2.01,0.0,13.52,0.0,0.0
1,22,23,0,0,13.09,2.17,0.0,13.09,0.0,0.0
1,23,0,0,0,12.65,2.26,0.0,12.65,0.0,0.0
1,23,1,0,0,12.27,2.25,0.0,12.27,0.0,0.0
1,23,2,0,0,11.96,2.09,0.0,11.96,0.0,0.0
1,23,3,0,0,11.77,1.88,0.0,11.77,0.0,0.0
1,23,4,0,0,11.56,1.68,0.0,11.56,0.0,0.0
1,23,5,0,0,11.29,1.54,0.0,11.29,0.0,0.0
1,23,6,0,0,11.17,1.52,0.0,11.17,0.0,0.0
1,23,7,0,17,13.48,1.55,15.449,12.145,56.356,33.066
1,23,8,429,96,17.47,1.33,308.263,24.745,1011.074,966.272
1,23,9,638,130,21.72,1.06,571.425,38.554,1813.72,1744.823
1,23,10,725,155,25.55,1.46,773.594,47.385,2372.312,2283.406
1,23,11,794,161,27.18,1.54,920.121,53.052,2745.368,2641.619
1,23,12,796,170,27.92,1.65,965.903,54.898,2854.755,2746.43
1,23,13,786,167,27.92,1.77,934.132,53.786,2776.867,2671.811
1,23,14,737,168,27.2,1.84,823.663,50.049,2493.629,2400.027
1,23,15,483,211,25.72,1.88,580.047,42.085,1820.545,1751.42
1,23,16,42,121,22.64,1.87,146.129,26.897,494.358,462.163
1,23,17,0,26,19.38,1.89,23.656,18.665,83.799,59.999
1,23,18,0,0,18.37,1.89,0.0,18.37,0.0,0.0
1,23,19,0,0,17.58,1.8,0.0,17.58,0.0,0.0
1,23,20,0,0,16.89,1.79,0.0,16.89,0.0,0.0
1,23,21,0,0,16.19,1.86,0.0,16.19,0.0,0.0
1,23,22,0,0,15.51,1.89,0.0,15.51,0.0,0.0
1,23,23,0,0,14.85,1.79,0.0,14.85,0.0,0.0
1,24,0,0,0,14.25,1.51,0.0,14.25,0.0,0.0
1,24,1,0,0,13.92,1.2,0.0,13.92,0.0,0.0
1,24,2,0,0,13.59,0.72,0.0,13.59,0.0,0.0
1,24,3,0,0,13.32,0.2,0.0,13.32,0.0,0.0
1,24,4,0,0,12.96,0.36,0.0,12.96,0.0,0.0
1,24,5,0,0,12.48,0.76,0.0,12.48,0.0,0.0
1,24,6,0,0,12.21,1.07,0.0,12.21,0.0,0.0
1,24,7,0,18,14.4,1.32,16.362,12.721,59.535,36.187
1,24,8,431,96,18.2,1.21,308.822,25.663,1008.343,963.614
1,24,9,640,130,22.36,0.82,572.685,40.112,1803.504,1734.948
1,24,10,743,151,26.68,1.6,783.987,48.262,2393.052,2303.352
1,24,11,796,161,28.28,1.92,922.548,52.804,2756.339,2652.136
1,24,12,814,165,28.84,2.16,978.191,54.251,2901.323,2791.018
1,24,13,804,164,28.71,2.43,948.447,52.764,2835.132,2727.635
1,24,14,763,154,27.95,2.57,831.503,48.91,2532.604,2437.467
1,24,15,675,138,26.53,2.54,639.416,42.848,1995.002,1919.903
1,24,16,512,108,23.49,2.38,389.587,33.597,1240.963,1189.821
1,24,17,144,48,19.88,2.38,103.652,22.024,333.688,304.95
1,24,18,0,0,18.63,2.42,0.0,18.63,0.0,0.0
1,24,19,0,0,17.6,2.4,0.0,17.6,0.0,0.0
1,24,20,0,0,16.68,2.41,0.0,16.68,0.0,0.0
1,24,21,0,0,15.85,2.43,0.0,15.85,0.0,0.0
1,24,22,0,0,15.14,2.41,0.0,15.14,0.0,0.0
1,24,23,0,0,14.52,2.38,0.0,14.52,0.0,0.0
1,25,0,0,0,13.94,2.33,0.0,13.94,0.0,0.0
1,25,1,0,0,13.36,2.28,0.0,13.36,0.0,0.0
1,25,2,0,0,12.84,2.13,0.0,12.84,0.0,0.0
1,25,3,0,0,12.41,1.93,0.0,12.41,0.0,0.0
1,25,4,0,0,12.0,1.82,0.0,12.0,0.0,0.0
1,25,5,0,0,11.52,1.84,0.0,11.52,0.0,0.0
1,25,6,0,0,11.17,1.88,0.0,11.17,0.0,0.0
1,25,7,0,17,13.43,1.86,15.448,12.179,56.344,33.055
1,25,8,434,96,17.24,1.56,309.839,24.28,1018.023,973.036
1,25,9,641,132,21.8,1.26,575.332,38.105,1830.36,1760.905
1,25,10,744,151,26.5,1.07,785.098,50.184,2372.198,2283.298
1,25,11,797,161,28.55,0.69,924.096,58.779,2671.83,2571.101
1,25,12,816,165,29.44,0.42,981.005,63.554,2762.211,2657.765
1,25,13,806,163,29.46,0.21,950.279,64.428,2661.571,2561.26
1,25,14,764,155,28.64,0.07,834.574,61.07,2378.417,2289.279
1,25,15,678,138,27.0,0.28,642.551,52.154,1909.3,1837.168
1,25,16,516,108,23.57,0.67,392.218,38.034,1222.452,1171.837
1,25,17,152,49,20.29,1.31,106.867,23.215,341.446,312.546
1,25,18,0,0,19.25,1.95,0.0,19.25,0.0,0.0
1,25,19,0,0,18.37,2.47,0.0,18.37,0.0,0.0
1,25,20,0,0,17.52,2.81,0.0,17.52,0.0,0.0
1,25,21,0,0,16.65,2.97,0.0,16.65,0.0,0.0
1,25,22,0,0,15.81,2.94,0.0,15.81,0.0,0.0
1,25,23,0,0,15.04,2.81,0.0,15.04,0.0,0.0
1,26,0,0,0,14.4,2.7,0.0,14.4,0.0,0.0
1,26,1,0,0,13.81,2.64,0.0,13.81,0.0,0.0
1,26,2,0,0,13.3,2.5,0.0,13.3,0.0,0.0
1,26,3,0,0,12.94,2.27,0.0,12.94,0.0,0.0
1,26,4,0,0,13.02,2.01,0.0,13.02,0.0,0.0
1,26,5,0,0,13.43,1.82,0.0,13.43,0.0,0.0
1,26,6,0,0,13.78,1.74,0.0,13.78,0.0,0.0
1,26,7,0,18,15.23,1.8,16.361,14.049,59.18,35.838
1,26,8,78,109,17.35,1.81,149.098,19.65,516.344,483.66
1,26,9,0,84,20.48,1.79,76.907,21.306,269.151,241.739
1,26,10,433,292,25.11,2.33,675.703,40.74,2147.083,2066.566
1,26,11,731,206,27.87,2.39,913.039,50.5,2762.175,2657.73
1,26,12,625,241,29.41,2.38,879.015,51.819,2641.92,2542.407
1,26,13,635,224,29.74,2.3,854.604,51.703,2569.565,2472.959
1,26,14,673,185,29.23,2.01,791.071,50.453,2390.423,2300.824
1,26,15,665,146,27.96,1.61,642.694,46.53,1968.189,1894.025
1,26,16,520,109,25.4,1.06,395.932,38.469,1231.712,1180.834
1,26,17,159,51,22.84,0.51,111.144,27.193,348.334,319.289
1,26,18,0,0,21.91,0.67,0.0,21.91,0.0,0.0
1,26,19,0,0,20.66,1.28,0.0,20.66,0.0,0.0
1,26,20,0,0,19.58,1.83,0.0,19.58,0.0,0.0
1,26,21,0,0,18.9,2.22,0.0,18.9,0.0,0.0
1,26,22,0,0,18.02,2.4,0.0,18.02,0.0,0.0
1,26,23,0,0,17.15,2.42,0.0,17.15,0.0,0.0
1,27,0,0,0,16.34,2.3,0.0,16.34,0.0,0.0
1,27,1,0,0,15.74,1.9,0.0,15.74,0.0,0.0
1,27,2,0,0,15.62,1.1,0.0,15.62,0.0,0.0
1,27,3,0,0,15.75,0.78,0.0,15.75,0.0,0.0
1,27,4,0,0,15.09,1.97,0.0,15.09,0.0,0.0
1,27,5,0,0,14.17,2.67,0.0,14.17,0.0,0.0
1,27,6,0,0,13.62,2.99,0.0,13.62,0.0,0.0
1,27,7,35,18,15.9,2.99,28.24,15.179,94.127,70.133
1,27,8,313,109,18.35,2.73,264.642,23.32,880.255,838.86
1,27,9,495,196,19.3,2.67,546.4,31.822,1798.003,1729.63
1,27,10,132,286,21.1,2.79,415.858,31.063,1388.078,1332.642
1,27,11,33,263,23.46,2.81,297.76,30.25,998.91,954.431
1,27,12,0,161,25.6,2.31,150.237,28.795,507.596,475.107
1,27,13,0,156,26.45,1.87,145.44,29.292,490.221,458.118
1,27,14,12,208,26.4,1.33,208.552,31.388,695.777,658.938
1,27,15,172,268,25.24,0.89,413.624,37.44,1334.598,1280.744
1,27,16,0,57,22.69,0.95,51.914,24.391,179.095,153.475
1,27,17,0,31,19.7,1.51,28.911,18.74,102.381,78.233
1,27,18,0,0,19.35,1.96,0.0,19.35,0.0,0.0
1,27,19,0,0,19.26,2.36,0.0,19.26,0.0,0.0
1,27,20,0,0,18.6,2.67,0.0,18.6,0.0,0.0
1,27,21,0,0,17.74,2.77,0.0,17.74,0.0,0.0
1,27,22,0,0,17.07,2.65,0.0,17.07,0.0,0.0
1,27,23,0,0,16.52,2.36,0.0,16.52,0.0,0.0
1,28,0,0,0,15.98,2.07,0.0,15.98,0.0,0.0
1,28,1,0,0,15.5,1.95,0.0,15.5,0.0,0.0
1,28,2,0,0,15.11,1.99,0.0,15.11,0.0,0.0
1,28,3,0,0,15.02,2.06,0.0,15.02,0.0,0.0
1,28,4,0,0,14.82,2.13,0.0,14.82,0.0,0.0
1,28,5,0,0,14.55,2.18,0.0,14.55,0.0,0.0
1,28,6,0,0,14.44,2.19,0.0,14.44,0.0,0.0
1,28,7,37,19,15.8,2.08,29.882,14.772,99.771,75.672
1,28,8,442,98,18.46,1.88,314.709,25.358,1028.586,983.317
1,28,9,646,132,21.85,1.99,578.736,36.448,1856.563,1786.226
1,28,10,749,151,24.54,1.89,790.193,45.461,2447.9,2356.083
1,28,11,801,162,26.31,1.82,930.874,51.486,2801.237,2695.164
1,28,12,820,166,27.16,1.7,988.747,54.573,2927.657,2816.225
1,28,13,664,264,27.3,1.43,926.714,54.469,2745.093,2641.356
1,28,14,40,221,26.76,1.18,256.533,36.595,834.054,793.827
1,28,15,127,234,25.37,1.04,342.074,35.242,1116.338,1068.689
1,28,16,327,135,22.95,1.13,320.504,32.352,1036.244,990.77
1,28,17,131,58,19.95,1.68,111.741,22.437,363.731,334.363
1,28,18,0,0,19.06,2.24,0.0,19.06,0.0,0.0
1,28,19,0,0,18.26,2.58,0.0,18.26,0.0,0.0
1,28,20,0,0,17.87,2.68,0.0,17.87,0.0,0.0
1,28,21,0,0,17.33,2.66,0.0,17.33,0.0,0.0
1,28,22,0,0,16.51,2.54,0.0,16.51,0.0,0.0
1,28,23,0,0,15.65,2.42,0.0,15.65,0.0,0.0
1,29,0,0,0,14.61,2.34,0.0,14.61,0.0,0.0
1,29,1,0,0,13.72,2.17,0.0,13.72,0.0,0.0
1,29,2,0,0,13.06,1.96,0.0,13.06,0.0,0.0
1,29,3,0,0,12.44,1.98,0.0,12.44,0.0,0.0
1,29,4,0,0,11.9,2.2,0.0,11.9,0.0,0.0
1,29,5,0,0,11.41,2.34,0.0,11.41,0.0,0.0
1,29,6,0,0,11.15,2.22,0.0,11.15,0.0,0.0
1,29,7,32,20,13.24,1.91,29.806,12.012,101.803,77.666
1,29,8,445,98,16.02,1.37,315.799,23.522,1040.886,995.287
1,29,9,605,141,20.25,1.46,558.69,35.58,1800.832,1732.365
1,29,10,728,165,23.74,1.68,788.591,45.238,2446.077,2354.331
1,29,11,688,206,25.99,1.53,876.023,50.889,2644.86,2545.227
1,29,12,772,183,26.87,1.19,962.913,55.76,2832.741,2725.345
1,29,13,763,180,27.11,0.71,933.467,58.274,2707.564,2605.374
1,29,14,717,171,26.52,0.35,816.568,56.793,2384.093,2294.737
1,29,15,655,147,25.06,0.26,639.643,50.283,1921.2,1848.66
1,29,16,532,110,22.48,0.56,404.807,37.868,1263.963,1212.162
1,29,17,179,54,19.88,1.11,119.609,23.467,380.12,350.405
1,29,18,0,0,19.12,1.55,0.0,19.12,0.0,0.0
1,29,19,0,0,18.11,1.77,0.0,18.11,0.0,0.0
1,29,20,0,0,17.36,1.75,0.0,17.36,0.0,0.0
1,29,21,0,0,16.73,1.67,0.0,16.73,0.0,0.0
1,29,22,0,0,16.18,1.46,0.0,16.18,0.0,0.0
1,29,23,0,0,15.6,1.24,0.0,15.6,0.0,0.0
1,30,0,0,0,15.04,1.14,0.0,15.04,0.0,0.0
1,30,1,0,0,14.47,1.16,0.0,14.47,0.0,0.0
1,30,2,0,0,13.95,1.1,0.0,13.95,0.0,0.0
1,30,3,0,0,13.45,1.12,0.0,13.45,0.0,0.0
1,30,4,0,0,13.0,1.15,0.0,13.0,0.0,0.0
1,30,5,0,0,12.62,1.11,0.0,12.62,0.0,0.0
1,30,6,0,0,12.44,1.08,0.0,12.44,0.0,0.0
1,30,7,44,21,14.73,1.0,33.9,13.378,113.421,89.063
1,30,8,447,98,18.03,0.68,316.466,26.779,1027.106,981.877
1,30,9,650,133,23.29,1.23,582.578,39.883,1837.151,1767.468
1,30,10,752,152,25.87,1.53,794.528,48.025,2428.668,2337.597
1,30,11,803,164,27.31,1.78,936.356,52.73,2799.025,2693.044
1,30,12,823,166,28.04,2.05,993.52,54.248,2947.074,2834.806
1,30,13,813,164,28.06,2.27,963.345,52.996,2876.409,2767.165
1,30,14,773,157,27.39,2.24,849.848,49.707,2578.315,2481.36
1,30,15,690,141,25.96,2.01,658.977,44.035,2045.013,1968.154
1,30,16,536,111,23.64,1.48,408.463,35.984,1287.744,1235.257
1,30,17,186,56,20.53,1.06,123.884,24.339,392.072,362.103
1,30,18,0,0,19.77,1.21,0.0,19.77,0.0,0.0
1,30,19,0,0,19.35,1.36,0.0,19.35,0.0,0.0
1,30,20,0,0,18.89,1.54,0.0,18.89,0.0,0.0
1,30,21,0,0,18.76,1.62,0.0,18.76,0.0,0.0
1,30,22,0,0,18.54,1.69,0.0,18.54,0.0,0.0
1,30,23,0,0,18.06,1.62,0.0,18.06,0.0,0.0
1,31,0,0,0,17.54,1.38,0.0,17.54,0.0,0.0
1,31,1,0,0,17.22,1.09,0.0,17.22,0.0,0.0
1,31,2,0,0,16.9,0.96,0.0,16.9,0.0,0.0
1,31,3,0,0,16.58,1.03,0.0,16.58,0.0,0.0
1,31,4,0,0,16.57,1.22,0.0,16.57,0.0,0.0
1,31,5,0,0,16.67,1.17,0.0,16.67,0.0,0.0
1,31,6,0,0,15.92,1.31,0.0,15.92,0.0,0.0
1,31,7,17,22,16.7,1.58,25.448,15.348,87.842,63.966
1,31,8,0,67,17.41,1.38,62.17,17.256,221.649,195.191
1,31,9,19,182,19.16,1.28,188.783,23.117,654.317,618.462
1,31,10,0,156,19.87,1.18,146.14,23.187,507.007,474.53
1,31,11,0,122,19.6,1.02,112.496,21.761,392.88,362.893
1,31,12,3,192,18.49,1.53,183.451,22.306,639.058,603.562
1,31,13,3,186,18.39,2.47,177.588,21.751,620.223,585.167
1,31,14,105,298,16.89,3.29,397.068,25.008,1365.006,1310.256
1,31,15,5,176,15.81,3.69,171.675,19.05,606.923,572.176
1,31,16,0,60,14.52,3.09,54.657,14.582,197.227,171.252
1,31,17,109,68,13.81,2.33,114.425,15.112,390.315,360.384
1,31,18,0,0,13.04,2.1,0.0,13.04,0.0,0.0
1,31,19,0,0,12.62,1.95,0.0,12.62,0.0,0.0
1,31,20,0,0,11.94,1.68,0.0,11.94,0.0,0.0
1,31,21,0,0,11.96,2.4,0.0,11.96,0.0,0.0
1,31,22,0,0,11.49,2.61,0.0,11.49,0.0,0.0
1,31,23,0,0,11.01,2.82,0.0,11.01,0.0,0.0
2,1,0,0,0,10.54,3.03,0.0,10.54,0.0,0.0
2,1,1,0,0,10.06,3.25,0.0,10.06,0.0,0.0
2,1,2,0,0,9.59,3.46,0.0,9.59,0.0,0.0
2,1,3,0,0,8.61,3.17,0.0,8.61,0.0,0.0
2,1,4,0,0,8.13,2.93,0.0,8.13,0.0,0.0
2,1,5,0,0,7.71,2.67,0.0,7.71,0.0,0.0
2,1,6,0,0,7.61,2.41,0.0,7.61,0.0,0.0
2,1,7,0,19,10.39,2.03,17.271,8.777,63.942,40.512
2,1,8,396,108,14.14,1.45,304.128,21.139,1017.544,972.569
2,1,9,599,149,18.67,1.37,563.808,34.379,1828.883,1759.478
2,1,10,706,172,21.39,1.61,779.756,42.998,2447.228,2355.437
2,1,11,761,185,22.98,2.1,922.822,47.145,2842.033,2734.245
2,1,12,759,196,23.78,2.6,967.736,47.867,2970.536,2857.254
2,1,13,749,194,23.78,3.04,938.977,46.222,2906.64,2796.107
2,1,14,648,206,23.15,3.1,794.117,42.212,2506.066,2411.975
2,1,15,628,162,21.65,2.9,635.694,37.204,2043.863,1967.045
2,1,16,465,130,19.13,2.65,393.472,28.978,1288.574,1236.062
2,1,17,120,59,15.24,2.59,103.773,17.254,346.498,317.492
2,1,18,0,0,13.73,2.65,0.0,13.73,0.0,0.0
2,1,19,0,0,12.56,2.56,0.0,12.56,0.0,0.0
2,1,20,0,0,11.56,2.45,0.0,11.56,0.0,0.0
2,1,21,0,0,10.73,2.29,0.0,10.73,0.0,0.0
2,1,22,0,0,10.08,2.09,0.0,10.08,0.0,0.0
2,1,23,0,0,9.52,1.98,0.0,9.52,0.0,0.0
2,2,0,0,0,8.96,1.98,0.0,8.96,0.0,0.0
2,2,1,0,0,8.39,2.07,0.0,8.39,0.0,0.0
2,2,2,0,0,7.84,2.21,0.0,7.84,0.0,0.0
2,2,3,0,0,7.39,2.29,0.0,7.39,0.0,0.0
2,2,4,0,0,7.04,2.24,0.0,7.04,0.0,0.0
2,2,5,0,0,6.84,2.07,0.0,6.84,0.0,0.0
2,2,6,0,0,6.97,1.9,0.0,6.97,0.0,0.0
2,2,7,32,23,9.83,1.81,33.164,8.601,115.724,91.323
2,2,8,399,109,13.75,1.5,306.346,20.819,1026.504,981.29
2,2,9,601,149,18.21,1.31,565.208,34.151,1835.551,1765.922
2,2,10,689,176,21.44,1.34,770.643,43.79,2408.976,2318.664
2,2,11,731,196,23.45,1.33,907.825,50.086,2752.808,2648.751
2,2,12,741,204,24.53,1.45,959.928,52.358,2876.926,2767.66
2,2,13,731,202,24.73,1.59,931.567,51.391,2805.944,2699.674
2,2,14,694,189,24.11,1.68,820.147,47.558,2517.364,2422.829
2,2,15,630,162,22.67,1.63,637.767,41.309,2008.74,1933.16
2,2,16,472,130,19.72,1.59,397.432,31.484,1285.95,1233.515
2,2,17,134,61,16.08,1.72,113.898,18.846,377.168,347.516
2,2,18,0,0,15.09,1.85,0.0,15.09,0.0,0.0
2,2,19,0,0,14.2,1.87,0.0,14.2,0.0,0.0
2,2,20,0,0,13.44,1.87,0.0,13.44,0.0,0.0
2,2,21,0,0,12.7,1.84,0.0,12.7,0.0,0.0
2,2,22,0,0,11.95,1.83,0.0,11.95,0.0,0.0
2,2,23,0,0,11.21,1.84,0.0,11.21,0.0,0.0
2,3,0,0,0,10.52,1.85,0.0,10.52,0.0,0.0
2,3,1,0,0,9.84,1.87,0.0,9.84,0.0,0.0
2,3,2,0,0,9.26,1.85,0.0,9.26,0.0,0.0
2,3,3,0,0,8.72,1.86,0.0,8.72,0.0,0.0
2,3,4,0,0,8.22,1.88,0.0,8.22,0.0,0.0
2,3,5,0,0,7.82,1.86,0.0,7.82,0.0,0.0
2,3,6,0,0,7.82,1.74,0.0,7.82,0.0,0.0
2,3,7,7,23,10.52,1.57,23.993,8.962,87.191,63.328
2,3,8,403,109,14.21,1.21,307.978,21.668,1027.751,982.504
2,3,9,589,152,19.16,0.88,560.837,36.407,1801.572,1733.081
2,3,10,693,177,22.92,0.69,775.39,48.379,2366.554,2277.868
2,3,11,755,188,24.94,0.67,922.016,55.456,2715.863,2613.332
2,3,12,747,203,25.99,0.69,965.479,58.084,2804.226,2698.027
